filename,bbox
0e91f87dc.jpg,"[[-0.4551467299461365, -0.8496001958847046, 0.28770989179611206, 0.8478622436523438]]"
0e99aaf39.jpg,"[[-0.7956089377403259, -0.9546077251434326, 0.8227976560592651, 0.951890230178833]]"
0eaa203d0.jpg,"[[-0.5749046206474304, -0.7085477113723755, 0.6054053902626038, 0.7115988731384277]]"
0eb053bfa.jpg,"[[-0.5435930490493774, -0.9521808624267578, 0.8057149648666382, 0.9453101754188538]]"
0eb4e3e0d.jpg,"[[-0.9000999927520752, -0.9753862619400024, 0.8746910095214844, 0.9769574999809265]]"
0eb876427.jpg,"[[-0.9200630784034729, -0.9608268737792969, 0.7755745053291321, 0.9595236778259277]]"
0ec0bfe08.jpg,"[[-0.5661771297454834, -0.9449800252914429, 0.2968716323375702, 0.9513569474220276]]"
0ec7b958d.jpg,"[[-0.8484206199645996, -0.9604634046554565, 0.5706867575645447, 0.955893337726593]]"
0ecccf7f2.jpg,"[[-0.7902862429618835, -0.9524074792861938, 0.776572048664093, 0.9567858576774597]]"
0ed1078f8.jpg,"[[-0.7759480476379395, -0.9582085609436035, 0.7493757605552673, 0.9612789750099182]]"
0eda92f63.jpg,"[[-0.8566896915435791, -0.9699130058288574, 0.7440640926361084, 0.975438117980957]]"
0edc4f945.jpg,"[[-0.9487199187278748, -0.9191707372665405, 0.9167025089263916, 0.923273503780365]]"
0ede082e6.jpg,"[[-0.3890928030014038, -0.7773228883743286, 0.24400222301483154, 0.7683572769165039]]"
0ee99817d.jpg,"[[-0.657479465007782, -0.9683111906051636, 0.44603675603866577, 0.9677188992500305]]"
0ef1395fd.jpg,"[[-0.6443424820899963, -0.9512932300567627, 0.40197402238845825, 0.9501591920852661]]"
0efd83abc.jpg,"[[-0.5666511058807373, -0.746848464012146, 0.5535614490509033, 0.7462557554244995]]"
0f05a3ba8.jpg,"[[-0.901162326335907, -0.9671890735626221, 0.962773323059082, 0.9697845578193665]]"
0f0c0f630.jpg,"[[-0.6872007846832275, -0.9285808801651001, 0.2368188500404358, 0.9266875386238098]]"
0f166c2cc.jpg,"[[-0.6459939479827881, -0.8910204172134399, 0.45807188749313354, 0.9022451043128967]]"
0f3c1f2ca.jpg,"[[-0.44197744131088257, -0.8773432970046997, 0.1613854467868805, 0.8674460053443909]]"
0f41d9dee.jpg,"[[-0.4437605142593384, -0.9396476745605469, 0.4051131010055542, 0.9369169473648071]]"
0f44f16fd.jpg,"[[-0.958410382270813, -0.9752031564712524, 0.9730150699615479, 0.9755200147628784]]"
0f496fce7.jpg,"[[-0.4338757395744324, -0.7772344350814819, 0.7048482894897461, 0.7807014584541321]]"
0f49e785f.jpg,"[[-0.45504385232925415, -0.9403804540634155, 0.34180402755737305, 0.9394357204437256]]"
0f4a44d32.jpg,"[[-0.8006151914596558, -0.7705142498016357, 0.8513959646224976, 0.7629733681678772]]"
0f522e535.jpg,"[[-0.7367358207702637, -0.9545124769210815, 0.8099170327186584, 0.9580844044685364]]"
0f6bbccea.jpg,"[[-0.7497168779373169, -0.9212634563446045, 0.19068089127540588, 0.9053249359130859]]"
0f71bd2d3.jpg,"[[-0.9491143226623535, -0.9610998630523682, 0.8913301825523376, 0.9615273475646973]]"
0f7342dd7.jpg,"[[-0.9262404441833496, -0.9656178951263428, 0.9657851457595825, 0.9680371284484863]]"
0f77daf5f.jpg,"[[-0.9123180508613586, -0.9699215888977051, 0.9264623522758484, 0.972830593585968]]"
0f8077fd2.jpg,"[[-0.9156287312507629, -0.9751209020614624, 0.837161660194397, 0.9807574152946472]]"
0f81e1992.jpg,"[[-0.6491833925247192, -0.8589493036270142, 0.5828595161437988, 0.8553881645202637]]"
0f8695496.jpg,"[[-0.8919177651405334, -0.9800552129745483, 0.9316800236701965, 0.9863580465316772]]"
0f89e1816.jpg,"[[-0.7876468300819397, -0.9580276012420654, 0.6676694750785828, 0.9660723209381104]]"
0f905da69.jpg,"[[-0.5430487394332886, -0.9559750556945801, 0.49797993898391724, 0.9579797983169556]]"
0f9219c40.jpg,"[[-0.922908365726471, -0.9812829494476318, 0.8432245254516602, 0.9881090521812439]]"
0f9b8bee6.jpg,"[[-0.4813106060028076, -0.8205578327178955, 0.46314573287963867, 0.7916631102561951]]"
0fa248dd9.jpg,"[[-0.4399487376213074, -0.9549552202224731, 0.4777987003326416, 0.9581731557846069]]"
0fb6bd7b3.jpg,"[[-0.4554244875907898, -0.9448401927947998, 0.3744780719280243, 0.9417870044708252]]"
0fbe7a441.jpg,"[[-0.8065593838691711, -0.9438438415527344, 0.8213598132133484, 0.9412487745285034]]"
0fc0845b8.jpg,"[[-0.4980284571647644, -0.9454388618469238, 0.42297613620758057, 0.9429376721382141]]"
0fc351278.jpg,"[[-0.9120798110961914, -0.9714971780776978, 0.943705677986145, 0.970255970954895]]"
0fc3544d5.jpg,"[[-0.49376076459884644, -0.7906057834625244, 0.275210976600647, 0.7884622812271118]]"
0fcc458b4.jpg,"[[-0.5951409339904785, -0.9364129304885864, 0.4926936626434326, 0.9307566285133362]]"
0fde4f5b5.jpg,"[[-0.7392086982727051, -0.9406713247299194, 0.6139995455741882, 0.9340003132820129]]"
0fe281ec5.jpg,"[[-0.7895170450210571, -0.827873945236206, 0.9304710626602173, 0.826257586479187]]"
0febe3392.jpg,"[[-0.45678484439849854, -0.9361941814422607, 0.6015732884407043, 0.9326404333114624]]"
0fef4a0f2.jpg,"[[-0.8821361660957336, -0.9666072130203247, 0.932216227054596, 0.960474967956543]]"
0ff98563c.jpg,"[[-0.7685862183570862, -0.94915771484375, 0.3524532616138458, 0.9475120902061462]]"
0ff9cd790.jpg,"[[-0.6505218148231506, -0.9246817827224731, 0.5538137555122375, 0.9195848703384399]]"
0ffda96bd.jpg,"[[-0.5701565146446228, -0.9417843818664551, 0.37122994661331177, 0.933702290058136]]"
0ffeef0e3.jpg,"[[-0.797821044921875, -0.9298607110977173, 0.5307796597480774, 0.9217230081558228]]"
0fff6f428.jpg,"[[-0.7154778838157654, -0.958940863609314, 0.6554975509643555, 0.9686804413795471]]"
1001c4ea8.jpg,"[[-0.5744744539260864, -0.9198873043060303, 0.14321234822273254, 0.9111740589141846]]"
10020d65a.jpg,"[[-0.974902868270874, -0.9694081544876099, 0.9325117468833923, 0.9702998399734497]]"
100c3c2bc.jpg,"[[-0.5239946842193604, -0.6532675623893738, 0.5354195833206177, 0.6330592632293701]]"
101351ac6.jpg,"[[-0.77297443151474, -0.9183874130249023, 0.7733615636825562, 0.9050110578536987]]"
102e23fee.jpg,"[[-0.478668212890625, -0.9328068494796753, 0.5499104857444763, 0.9255936741828918]]"
10347d0e2.jpg,"[[-0.8895988464355469, -0.9791992902755737, 0.8944908976554871, 0.985442578792572]]"
10437724b.jpg,"[[-0.5552711486816406, -0.9570677280426025, 0.6837786436080933, 0.9613929986953735]]"
1047aa393.jpg,"[[-0.5329301357269287, -0.922870397567749, 0.23110947012901306, 0.9268635511398315]]"
104ecfe20.jpg,"[[-0.8079430460929871, -0.9606842994689941, 0.4524536728858948, 0.9448355436325073]]"
1050bde28.jpg,"[[-0.4849821925163269, -0.9166423082351685, 0.37916335463523865, 0.9166873097419739]]"
105be55c9.jpg,"[[-0.4890241026878357, -0.8600717782974243, 0.25082018971443176, 0.8433687686920166]]"
105d4b6b7.jpg,"[[-0.941207230091095, -0.9623309373855591, 0.9376131892204285, 0.9630624055862427]]"
105e33e2f.jpg,"[[-0.5934575200080872, -0.895480751991272, 0.4963998794555664, 0.8871069550514221]]"
1061dd5f3.jpg,"[[-0.7221972346305847, -0.8985756635665894, 0.733142614364624, 0.8993344306945801]]"
10690b091.jpg,"[[-0.8606501817703247, -0.9722598791122437, 0.9613111615180969, 0.9633002877235413]]"
106b4a3dc.jpg,"[[-0.5600394606590271, -0.9371317625045776, 0.5055488348007202, 0.9404085278511047]]"
106bcdefc.jpg,"[[-0.9347535371780396, -0.9673506021499634, 0.8708332180976868, 0.9656599760055542]]"
106d84e98.jpg,"[[-0.771035373210907, -0.812385082244873, 0.6619757413864136, 0.8154820203781128]]"
107002c33.jpg,"[[-0.4876323938369751, -0.8004344701766968, 0.3611595332622528, 0.7762799859046936]]"
1070f12c3.jpg,"[[-0.8577532172203064, -0.9642589092254639, 0.8358052372932434, 0.9574958682060242]]"
1073c3319.jpg,"[[-0.3457173705101013, -0.6963839530944824, 0.31742623448371887, 0.6896771192550659]]"
1084056d5.jpg,"[[-0.5871411561965942, -0.8838135004043579, 0.3394378423690796, 0.8801127672195435]]"
108c35cd5.jpg,"[[-0.602393627166748, -0.9042713642120361, 0.22203221917152405, 0.8848932385444641]]"
1092743ea.jpg,"[[-0.6611201167106628, -0.9312173128128052, 0.7503000497817993, 0.9305447936058044]]"
10939b0c3.jpg,"[[-0.8422037959098816, -0.9614062309265137, 0.8726885914802551, 0.9615195989608765]]"
10b1c9d01.jpg,"[[-0.4943035840988159, -0.8731304407119751, 0.40928739309310913, 0.8723393082618713]]"
10b69f680.jpg,"[[-0.4108871817588806, -0.8290332555770874, 0.24467362463474274, 0.7919141054153442]]"
10bc7b241.jpg,"[[-0.4210842251777649, -0.9097352027893066, 0.5259233117103577, 0.9146602749824524]]"
10bcf2818.jpg,"[[-0.6023362874984741, -0.9598265886306763, 0.6466835141181946, 0.9669620990753174]]"
10bdd7d09.jpg,"[[-0.4524492621421814, -0.96531081199646, 0.51691734790802, 0.9704122543334961]]"
10bf25ffb.jpg,"[[-0.8234733939170837, -0.971919059753418, 0.9171316027641296, 0.9760884642601013]]"
10c2ad09e.jpg,"[[-0.9241729378700256, -0.9782812595367432, 0.8964084982872009, 0.9801006317138672]]"
10c4d06d2.jpg,"[[-0.5964970588684082, -0.9526693820953369, 0.6389214992523193, 0.9543011784553528]]"
10c99dcf9.jpg,"[[-0.42956316471099854, -0.9239376783370972, 0.5743119120597839, 0.9209350347518921]]"
10cbe2450.jpg,"[[-0.687272310256958, -0.7620779275894165, 0.4672638177871704, 0.7407663464546204]]"
10cd0f447.jpg,"[[-0.41899532079696655, -0.934552788734436, 0.6271001100540161, 0.930243968963623]]"
10cd55b02.jpg,"[[-0.2756924033164978, -0.663300633430481, 0.478482186794281, 0.6529882550239563]]"
10ceafddf.jpg,"[[-0.6560672521591187, -0.9803705215454102, 0.6416592001914978, 0.9824092388153076]]"
10d82b3c0.jpg,"[[-0.9443937540054321, -0.9794036149978638, 0.9667686820030212, 0.9814248085021973]]"
10deeb9bf.jpg,"[[-0.4532454013824463, -0.8417677879333496, 0.5822657942771912, 0.8297896385192871]]"
10e0156cd.jpg,"[[-0.7710276246070862, -0.9258979558944702, 0.6360687613487244, 0.9257602095603943]]"
10e6c6bed.jpg,"[[-0.773770272731781, -0.9420188665390015, 0.688908040523529, 0.9317013025283813]]"
10e7f2656.jpg,"[[-0.874925434589386, -0.976503849029541, 0.7329856753349304, 0.9752592444419861]]"
10ecbbe26.jpg,"[[-0.40865015983581543, -0.8947796821594238, 0.46893203258514404, 0.8820077776908875]]"
1119faedb.jpg,"[[-0.5802140235900879, -0.8991875648498535, 0.26763635873794556, 0.8945958614349365]]"
11269d091.jpg,"[[-0.6380440592765808, -0.9633443355560303, 0.5562965273857117, 0.9600095152854919]]"
11295be4d.jpg,"[[-0.4531235098838806, -0.9388285875320435, 0.333993136882782, 0.9496225118637085]]"
112a44296.jpg,"[[-0.355679988861084, -0.8732448816299438, 0.6663708090782166, 0.8794782757759094]]"
112b01889.jpg,"[[-0.7705950736999512, -0.9653960466384888, 0.6371314525604248, 0.9704685807228088]]"
1134431fe.jpg,"[[-0.556617796421051, -0.9466828107833862, 0.5150461196899414, 0.9397069811820984]]"
114030f79.jpg,"[[-0.46665579080581665, -0.7168629169464111, 0.3131697177886963, 0.7188363075256348]]"
1145fe373.jpg,"[[-0.607442319393158, -0.9482163190841675, 0.6441812515258789, 0.9483093619346619]]"
114f2d946.jpg,"[[-0.9169014096260071, -0.9621775150299072, 0.9377545714378357, 0.9635055065155029]]"
11664decf.jpg,"[[-0.3253374695777893, -0.7303382158279419, 0.26056164503097534, 0.7072169780731201]]"
116b6690f.jpg,"[[-0.6688511371612549, -0.961929202079773, 0.7068806290626526, 0.9669933915138245]]"
1171cf967.jpg,"[[-0.45653510093688965, -0.9054292440414429, 0.33452722430229187, 0.8845874071121216]]"
1173d784c.jpg,"[[-0.49671053886413574, -0.8958219289779663, 0.40842247009277344, 0.8840793371200562]]"
1174922af.jpg,"[[-0.7003825306892395, -0.9578235149383545, 0.7440710663795471, 0.9570080637931824]]"
117d8880c.jpg,"[[-0.4308418333530426, -0.9051647186279297, 0.2165452241897583, 0.9035491347312927]]"
11850b2ea.jpg,"[[-0.44536393880844116, -0.7302029132843018, 0.2108071893453598, 0.7174400687217712]]"
1187f0e93.jpg,"[[-0.33656567335128784, -0.4513375759124756, 0.13770505785942078, 0.4352368712425232]]"
118c7fad8.jpg,"[[-0.8741855025291443, -0.9654066562652588, 0.6760465502738953, 0.9639158844947815]]"
119983f6d.jpg,"[[-0.4824972152709961, -0.9343332052230835, 0.32097163796424866, 0.9314184188842773]]"
119a62706.jpg,"[[-0.8899134993553162, -0.9639267921447754, 0.8428870439529419, 0.9660462141036987]]"
119f9d3f1.jpg,"[[-0.7709781527519226, -0.9762613773345947, 0.6865541934967041, 0.9809156060218811]]"
11a4f47b7.jpg,"[[-0.7137415409088135, -0.879798173904419, 0.6630620360374451, 0.8761773109436035]]"
11a9d11e8.jpg,"[[-0.38033348321914673, -0.5852382183074951, 0.007904991507530212, 0.5559158325195312]]"
11ab6d4aa.jpg,"[[-0.5634145140647888, -0.9433169364929199, 0.5084396004676819, 0.9336321353912354]]"
11abeafd0.jpg,"[[-0.662822425365448, -0.9764454364776611, 0.47525227069854736, 0.9808886051177979]]"
11ac9fe4d.jpg,"[[-0.836430549621582, -0.9492859840393066, 0.9106659889221191, 0.9479307532310486]]"
11ba5cf47.jpg,"[[-0.6333343982696533, -0.9150136709213257, 0.5443630218505859, 0.9049226641654968]]"
11beba0df.jpg,"[[-0.9147509336471558, -0.9776678085327148, 0.9367595314979553, 0.9791741371154785]]"
11c3a6621.jpg,"[[-0.8317229151725769, -0.9382510185241699, 0.8645567893981934, 0.9426134824752808]]"
11c4e9112.jpg,"[[-0.5675914287567139, -0.9514425992965698, 0.5779362916946411, 0.9626531600952148]]"
11cd53b5c.jpg,"[[-0.8152540922164917, -0.9805316925048828, 0.9057468175888062, 0.9798988103866577]]"
11ce17042.jpg,"[[-0.9145657420158386, -0.973725438117981, 0.8723046183586121, 0.9758654236793518]]"
11d369040.jpg,"[[-0.9674834609031677, -0.9698933362960815, 0.8774570226669312, 0.9703027009963989]]"
11d4b7555.jpg,"[[-0.7108773589134216, -0.9327316284179688, 0.6556214094161987, 0.9303500056266785]]"
11dedbc16.jpg,"[[-0.7865873575210571, -0.9680757522583008, 0.8341763019561768, 0.9699729681015015]]"
11e0bcf3a.jpg,"[[-0.6015501022338867, -0.9233956336975098, 0.6088588237762451, 0.9287248849868774]]"
11e15e585.jpg,"[[-0.9174093008041382, -0.9551796913146973, 0.9458984732627869, 0.9543680548667908]]"
11ed73eb4.jpg,"[[-0.5137377381324768, -0.90653395652771, 0.09355881810188293, 0.8995331525802612]]"
11f1f53fb.jpg,"[[-0.9210268259048462, -0.9723796844482422, 0.9278953075408936, 0.9736262559890747]]"
11f33db3a.jpg,"[[-0.6663768887519836, -0.9358130693435669, 0.4620468020439148, 0.9325376749038696]]"
11f6318e3.jpg,"[[-0.6344833374023438, -0.9616624116897583, 0.5225868225097656, 0.9552643299102783]]"
11fb91e7f.jpg,"[[-0.466372013092041, -0.8325964212417603, 0.3494042158126831, 0.8286685943603516]]"
120105235.jpg,"[[-0.8726759552955627, -0.9908187389373779, 0.8755191564559937, 0.9961930513381958]]"
1201e4a8a.jpg,"[[-0.5146104097366333, -0.9024026393890381, 0.30505645275115967, 0.9051162004470825]]"
120b1c3e9.jpg,"[[-0.4729451537132263, -0.7832722663879395, 0.3740227222442627, 0.7937589287757874]]"
12108a49b.jpg,"[[-0.5766832828521729, -0.8977071046829224, 0.28358685970306396, 0.8945013284683228]]"
1210cf641.jpg,"[[-0.8457541465759277, -0.9577995538711548, 0.9377910494804382, 0.9540299773216248]]"
121392e9a.jpg,"[[-0.5713021159172058, -0.9478932619094849, 0.5537784099578857, 0.9557338953018188]]"
1225d882f.jpg,"[[-0.5148472189903259, -0.9224457740783691, 0.43755823373794556, 0.9164550304412842]]"
122719de5.jpg,"[[-0.9035773873329163, -0.9314954280853271, 0.896189272403717, 0.9303410053253174]]"
123ff31c0.jpg,"[[-0.5709068179130554, -0.8921703100204468, 0.39585405588150024, 0.9038068056106567]]"
12449155a.jpg,"[[-0.38576170802116394, -0.784908652305603, 0.22676897048950195, 0.7726304531097412]]"
1254d6a91.jpg,"[[-0.9040154814720154, -0.9777436256408691, 0.9643434882164001, 0.9739881157875061]]"
127fa6664.jpg,"[[-0.43395835161209106, -0.8834943771362305, 0.36670294404029846, 0.8616628646850586]]"
1292ea088.jpg,"[[-0.7847292423248291, -0.9586654901504517, 0.2827473282814026, 0.9439694881439209]]"
12983e5f0.jpg,"[[-0.8042904138565063, -0.9618133306503296, 0.8907577395439148, 0.955457329750061]]"
12aa665b5.jpg,"[[-0.4571964144706726, -0.7751052379608154, 0.3006248474121094, 0.745209276676178]]"
12b00dd39.jpg,"[[-0.8828597068786621, -0.9644421339035034, 0.7620617747306824, 0.9661276340484619]]"
12bc3a874.jpg,"[[-0.5309088230133057, -0.9447242021560669, 0.40022972226142883, 0.9486448168754578]]"
12be9222e.jpg,"[[-0.46727484464645386, -0.9341844320297241, 0.36658775806427, 0.9369581341743469]]"
12ccd06a0.jpg,"[[-0.5563756227493286, -0.8897467851638794, 0.5221037268638611, 0.8866036534309387]]"
12cf5ce4d.jpg,"[[-0.1840502768754959, -0.41317492723464966, 0.13549506664276123, 0.39688926935195923]]"
12d21fee8.jpg,"[[-0.38894957304000854, -0.651137113571167, 0.32014286518096924, 0.6260485053062439]]"
12d379a16.jpg,"[[-0.9157533645629883, -0.9667651653289795, 0.9270643591880798, 0.9677023887634277]]"
12d39f3e1.jpg,"[[-0.6610821485519409, -0.8381087779998779, 0.4152291417121887, 0.8351213932037354]]"
12d84a07c.jpg,"[[-0.7385396957397461, -0.9403105974197388, 0.4905325770378113, 0.9314603805541992]]"
12ec04617.jpg,"[[-0.7361907362937927, -0.9711730480194092, 0.6714985966682434, 0.9756367802619934]]"
12ef74152.jpg,"[[-0.530913770198822, -0.9379388093948364, 0.41061311960220337, 0.9344651103019714]]"
12f32473b.jpg,"[[-0.4032942056655884, -0.929909348487854, 0.3881276249885559, 0.9301267266273499]]"
12f5a1b9d.jpg,"[[-0.729054868221283, -0.8788473606109619, 0.7819548845291138, 0.8802558183670044]]"
1301a5247.jpg,"[[-0.5338200330734253, -0.9232665300369263, 0.40322345495224, 0.9362033009529114]]"
130686717.jpg,"[[-0.7715280055999756, -0.9234634637832642, 0.6707525849342346, 0.9189130663871765]]"
130821789.jpg,"[[-0.42810869216918945, -0.9000871181488037, 0.284226655960083, 0.8858333230018616]]"
130e9d132.jpg,"[[-0.9133799076080322, -0.968323826789856, 0.7853739261627197, 0.9695338010787964]]"
131901d5d.jpg,"[[-0.415244996547699, -0.8873435258865356, 0.40085822343826294, 0.8918054699897766]]"
131c8a098.jpg,"[[-0.46584731340408325, -0.9114423990249634, 0.25523120164871216, 0.8884531259536743]]"
133220144.jpg,"[[-0.3848198652267456, -0.8796672821044922, 0.2552509307861328, 0.8704821467399597]]"
1338ea9af.jpg,"[[-0.5725802183151245, -0.9141485691070557, 0.25740787386894226, 0.9141102433204651]]"
133f1728c.jpg,"[[-0.6305482387542725, -0.9638961553573608, 0.5869084596633911, 0.9715843200683594]]"
13472d4b4.jpg,"[[-0.452204167842865, -0.8641282320022583, 0.29243940114974976, 0.8362085223197937]]"
135656197.jpg,"[[-0.4653279781341553, -0.9270691871643066, 0.5849548578262329, 0.925963282585144]]"
1361968f4.jpg,"[[-0.9250187277793884, -0.9673182964324951, 0.9286008477210999, 0.9680257439613342]]"
137231360.jpg,"[[-0.3869518041610718, -0.9087077379226685, 0.3666080832481384, 0.8925583362579346]]"
1375b451c.jpg,"[[-0.8701778650283813, -0.9531148672103882, 0.803904116153717, 0.9603197574615479]]"
1376671ea.jpg,"[[-0.968275785446167, -0.9894418716430664, 0.9884039759635925, 0.9914803504943848]]"
138daa77a.jpg,"[[-0.5173801779747009, -0.7815673351287842, 0.38724568486213684, 0.7800028324127197]]"
139bca777.jpg,"[[-0.9319212436676025, -0.9745973348617554, 0.9165766835212708, 0.9757506847381592]]"
13a6961a2.jpg,"[[-0.40909552574157715, -0.9341002702713013, 0.34121671319007874, 0.9438964128494263]]"
13aa68684.jpg,"[[-0.40531402826309204, -0.8889777660369873, 0.5558763742446899, 0.8694801926612854]]"
13bafa80b.jpg,"[[-0.960946798324585, -0.9705156087875366, 0.9720048904418945, 0.9708681106567383]]"
13c7aa0e3.jpg,"[[-0.4463481903076172, -0.8880506753921509, 0.24348771572113037, 0.8654664158821106]]"
13cff00e7.jpg,"[[-0.44077229499816895, -0.7940685749053955, 0.319835901260376, 0.8097569346427917]]"
13d309a13.jpg,"[[-0.5045841336250305, -0.46449410915374756, 0.32425767183303833, 0.4518635869026184]]"
13df324cc.jpg,"[[-0.7923480272293091, -0.9513891935348511, 0.7836103439331055, 0.9569043517112732]]"
13f0fa9b9.jpg,"[[-0.4425535202026367, -0.8820308446884155, 0.17813873291015625, 0.8771011233329773]]"
13f36f3d6.jpg,"[[-0.3977647125720978, -0.9382646083831787, 0.754510760307312, 0.9319677948951721]]"
13feac401.jpg,"[[-0.4172779619693756, -0.8912237882614136, 0.34306907653808594, 0.8853405714035034]]"
14122c300.jpg,"[[-0.37238985300064087, -0.8647221326828003, 0.35501575469970703, 0.8559645414352417]]"
141a3edc7.jpg,"[[-0.4740216135978699, -0.9491269588470459, 0.34525877237319946, 0.9427944421768188]]"
141f191a8.jpg,"[[-0.7646349668502808, -0.9549074172973633, 0.7049009203910828, 0.9524282217025757]]"
141fe815b.jpg,"[[-0.7963240146636963, -0.9347391128540039, 0.08814020454883575, 0.9369631409645081]]"
1420db2ca.jpg,"[[-0.9324645400047302, -0.9725430011749268, 0.9467688202857971, 0.9741048216819763]]"
14266a21b.jpg,"[[-0.4233710765838623, -0.8838756084442139, 0.3318738043308258, 0.8511008024215698]]"
14269c1e2.jpg,"[[-0.5722132921218872, -0.9541517496109009, 0.41553884744644165, 0.9608897566795349]]"
142df1989.jpg,"[[-0.9554682970046997, -0.9658857583999634, 0.8983750343322754, 0.966413676738739]]"
1431407be.jpg,"[[-0.8525659441947937, -0.9729495048522949, 0.7750593423843384, 0.9800196290016174]]"
143884eed.jpg,"[[-0.8961032629013062, -0.9649233818054199, 0.8842865824699402, 0.9667372703552246]]"
14396afec.jpg,"[[-0.4626227021217346, -0.8627302646636963, 0.3825785517692566, 0.8469985723495483]]"
1444b6249.jpg,"[[-0.5010194778442383, -0.8823740482330322, 0.44984686374664307, 0.8611220717430115]]"
144a969b9.jpg,"[[-0.5185450911521912, -0.9512979984283447, 0.730962872505188, 0.9549903273582458]]"
144bd190c.jpg,"[[-0.5149992108345032, -0.7558712959289551, 0.42554551362991333, 0.7506626844406128]]"
145988f16.jpg,"[[-0.6776610612869263, -0.894310712814331, 0.5926259160041809, 0.8924188017845154]]"
1459de372.jpg,"[[-0.43215882778167725, -0.7219979166984558, 0.37887513637542725, 0.69520503282547]]"
146cdd67d.jpg,"[[-0.4908824563026428, -0.762893795967102, 0.3776703476905823, 0.7497473955154419]]"
147e54767.jpg,"[[-0.5227236747741699, -0.41651496291160583, 0.05960759520530701, 0.3983166217803955]]"
14856c72f.jpg,"[[-0.46498751640319824, -0.9384711980819702, 0.5241596698760986, 0.9387195706367493]]"
149db03e1.jpg,"[[-0.6509509086608887, -0.9066680669784546, 0.5955682992935181, 0.9128296971321106]]"
149ec0b2b.jpg,"[[-0.9842222929000854, -0.984709620475769, 0.8505154848098755, 0.9831769466400146]]"
14a5525b3.jpg,"[[-0.7586985230445862, -0.9570111036300659, 0.7781144976615906, 0.9549782276153564]]"
14b56f827.jpg,"[[-0.5809029936790466, -0.7928752899169922, 0.6339476108551025, 0.7824339866638184]]"
14b607a16.jpg,"[[-0.7844788432121277, -0.9808913469314575, 0.4144588112831116, 0.9836035370826721]]"
14c19b56d.jpg,"[[-0.5060825347900391, -0.9431132078170776, 0.5373854637145996, 0.9415018558502197]]"
14ccfd0ad.jpg,"[[-0.4321552515029907, -0.8920952081680298, 0.32727423310279846, 0.8887875080108643]]"
14cdde3de.jpg,"[[-0.46201616525650024, -0.9520550966262817, 0.5137699246406555, 0.9488041996955872]]"
14cdeacf0.jpg,"[[-0.8828731775283813, -0.9695694446563721, 0.9312540292739868, 0.9701725244522095]]"
14d3cbe68.jpg,"[[-0.42268800735473633, -0.8260377645492554, 0.42611008882522583, 0.7993630170822144]]"
14e842bf1.jpg,"[[-0.6834721565246582, -0.813712477684021, 0.3022167384624481, 0.7713906168937683]]"
14f0104a1.jpg,"[[-0.9339663982391357, -0.9704318046569824, 0.9494372606277466, 0.9738975167274475]]"
14f0e1496.jpg,"[[-0.8055642247200012, -0.9518474340438843, 0.7513720989227295, 0.9554404020309448]]"
14f237215.jpg,"[[-0.5769230723381042, -0.9361728429794312, 0.309343159198761, 0.9306683540344238]]"
15002293b.jpg,"[[-0.8703466653823853, -0.9725860357284546, 0.9724597334861755, 0.971652626991272]]"
150024216.jpg,"[[-0.8034873008728027, -0.9779641628265381, 0.7386578917503357, 0.9845688343048096]]"
150760947.jpg,"[[-0.5681056380271912, -0.8531292676925659, 0.26979494094848633, 0.8349360823631287]]"
15089a903.jpg,"[[-0.5740492343902588, -0.9002677202224731, 0.29501116275787354, 0.8982633948326111]]"
15092bf57.jpg,"[[-0.713585615158081, -0.8824636936187744, 0.4886772632598877, 0.8684060573577881]]"
15137fad1.jpg,"[[-0.8851392269134521, -0.9464870691299438, 0.8002684116363525, 0.9513424634933472]]"
1519173c0.jpg,"[[-0.4832128882408142, -0.9102886915206909, 0.42684173583984375, 0.9108299016952515]]"
15209239a.jpg,"[[-0.4455079436302185, -0.8020049333572388, 0.5219998359680176, 0.8003591299057007]]"
152c28943.jpg,"[[-0.8168328404426575, -0.9634310007095337, 0.8931738138198853, 0.9605438113212585]]"
152fd62f7.jpg,"[[-0.6981273889541626, -0.9620931148529053, 0.6601371169090271, 0.9667689204216003]]"
1546729ec.jpg,"[[-0.9150365591049194, -0.9661597013473511, 0.8713362216949463, 0.9682604074478149]]"
154bdcf4a.jpg,"[[-0.4546314477920532, -0.8570818901062012, 0.28120672702789307, 0.8636209964752197]]"
1550cb8b0.jpg,"[[-0.7444469928741455, -0.788769006729126, 0.4774218797683716, 0.7773016095161438]]"
155536e57.jpg,"[[-0.818150520324707, -0.941891074180603, 0.733300507068634, 0.9460046291351318]]"
15640fa78.jpg,"[[-0.7935395836830139, -0.9560115337371826, 0.6287804245948792, 0.9552377462387085]]"
156cd5898.jpg,"[[-0.8849239349365234, -0.967657208442688, 0.8305898308753967, 0.9675098657608032]]"
156ef1cee.jpg,"[[-0.3770217001438141, -0.8126287460327148, 0.3542773127555847, 0.8028383255004883]]"
1579e263b.jpg,"[[-0.20956332981586456, -0.3550252914428711, 0.1837591826915741, 0.33169397711753845]]"
1581c707f.jpg,"[[-0.9063183665275574, -0.9638303518295288, 0.9689706563949585, 0.9648306369781494]]"
158d5273d.jpg,"[[-0.4574437737464905, -0.9042332172393799, 0.6381950378417969, 0.9086446762084961]]"
1592315ed.jpg,"[[-0.745358943939209, -0.8925713300704956, 0.8175719380378723, 0.8856245279312134]]"
